bedrooms_log,bathrooms_log,sqft_living_log,sqft_lot_log,floors_log,grade_log,yr_built_log,condition_log,waterfront_dummy__1,view_dummy__1,view_dummy__2,view_dummy__3,view_dummy__4,sqft_basement_dummy__1,zipcode_dummy__B,zipcode_dummy__C,zipcode_dummy__D,zipcode_dummy__E,zipcode_dummy__F,zipcode_dummy__G,zipcode_dummy__H,zipcode_dummy__I
0.7571456119966302,-0.2765970119381385,-0.34462376836562697,-0.4947598381749502,-0.9498398166922812,-0.5147895292259912,-0.7935815631451041,0.9738766878418138,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,0.9007443497737282,1.230931637849665,2.6145172952539752,-0.9498398166922812,1.2733000872608158,-0.0803938696260547,-0.6276770926448692,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1.5567520479514614,0.6524781768816824,0.4954369968955625,-0.16220216707774604,1.0156098702477672,0.43527966600561424,0.8254608647772663,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-1.7266588420215907,-0.6781322876871824,-1.3774564375686396,0.4398911436809361,-0.9498398166922812,-0.5147895292259912,0.4913966249186125,-0.6276770926448692,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2737263772967459,0.37803265542738224,0.6854557292630865,-0.11799799698455778,1.0156098702477672,0.43527966600561424,0.4913966249186125,0.9738766878418138,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2737263772967459,0.07122866498216805,-0.2099883585101412,-0.5775116323475415,0.1998745472217831,-1.6115639239909902,-0.9987627255268772,2.216138310725518,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2737263772967459,-0.2765970119381385,0.6854557292630865,-1.3653583868163899,1.0156098702477672,0.43527966600561424,-1.8952725464952895,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-0.7080706847105454,-2.1176242860896166,0.1998745472217831,0.43527966600561424,-2.10388770881619,2.216138310725518,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,-0.2765970119381385,-0.5032856078795748,-0.14435438047776802,-0.9498398166922812,-0.5147895292259912,-0.759446186868129,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.8045293372706812,0.021353042243459942,1.0156098702477672,0.43527966600561424,1.1578547764593687,-0.6276770926448692,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.2737263772967459,0.6524781768816824,0.5496907442018689,-0.8117989773401652,1.0156098702477672,0.43527966600561424,1.0915088190177085,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-1.7266588420215907,-0.6781322876871824,-1.11276695295093,-2.4330189720315314,2.165324234161832,-0.5147895292259912,1.1578547764593687,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7571456119966302,-0.2765970119381385,0.5604010768348645,-0.4890908192814721,0.1998745472217831,-0.5147895292259912,-1.4110347063003776,0.9738766878418138,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-1.3313412585804028,-1.2116119400966634,0.1998745472217831,0.43527966600561424,-1.4110347063003776,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7571456119966302,0.9007443497737282,0.2537086983477343,-0.0838155426079954,-0.9498398166922812,-0.5147895292259912,0.35729946631076875,-0.6276770926448692,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.2737263772967459,0.6524781768816824,0.5281308822635867,-1.1836027412556989,0.1998745472217831,0.43527966600561424,-1.376580886488619,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,-1.7342972308017468,-0.2838854279962203,2.2570841518089795,-0.9498398166922812,-2.9087727026313708,-1.273326435745786,-6.743757421218178,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0.7571456119966302,0.07122866498216805,0.5922584217614683,-0.2312118691372577,1.0156098702477672,0.43527966600561424,-2.278235156868894,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7571456119966302,-1.7342972308017468,-1.0507683521677909,0.1888893250761629,-0.9498398166922812,-0.5147895292259912,-0.046622650287270535,-2.8849403666881828,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.7571456119966302,0.6524781768816824,0.8525105615748935,0.09436652978105503,1.0156098702477672,0.43527966600561424,0.8587751445216615,-0.6276770926448692,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.8045293372706812,-0.3491483444101075,1.0156098702477672,1.2733000872608158,0.9918655670294896,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.7571456119966302,0.37803265542738224,2.0394667624975504,1.7405077562103728,-0.9498398166922812,0.43527966600561424,0.4578976855155351,-0.6276770926448692,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.5567520479514614,0.9007443497737282,1.6403180287116008,-0.31898037936735035,1.0156098702477672,1.2733000872608158,1.4555949081698236,-0.6276770926448692,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-0.4226912432785594,-1.5997804424665751,1.0156098702477672,-0.5147895292259912,-1.6527127220826408,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-0.9312182671044964,0.4417966767082542,-0.9498398166922812,-1.6115639239909902,-0.3851093481502075,0.9738766878418138,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.2737263772967459,0.6524781768816824,1.3191586872896297,0.9265332138968156,1.0156098702477672,0.43527966600561424,1.0915088190177085,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2737263772967459,-1.7342972308017468,-1.5709633481986767,0.2660911034599058,-0.9498398166922812,-1.6115639239909902,-0.1479878193627666,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7571456119966302,0.6524781768816824,0.5172805448422795,0.9069543657337041,1.0156098702477672,1.2733000872608158,0.35729946631076875,0.9738766878418138,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2737263772967459,-0.2765970119381385,-0.9902759402463998,-0.2399611201159847,-0.9498398166922812,-0.5147895292259912,-0.5890317284145226,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-1.11276695295093,0.3732190269271893,-0.9498398166922812,-0.5147895292259912,-0.5209880747374103,-0.6276770926448692,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.5567520479514614,0.6524781768816824,1.3112659754574578,0.3631892908151239,-0.9498398166922812,0.43527966600561424,-0.1479878193627666,0.9738766878418138,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.2737263772967459,-0.2765970119381385,-0.6903471330339381,-0.7766999475119052,-0.9498398166922812,-0.5147895292259912,-0.6912279727353967,0.9738766878418138,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.7266588420215907,-0.2765970119381385,0.1550760625998927,0.2697352327798412,-0.9498398166922812,-0.5147895292259912,0.35729946631076875,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.5567520479514614,0.37803265542738224,0.9549236245547358,-0.2312118691372577,0.1998745472217831,0.43527966600561424,-1.4799959612797466,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,1.0445069719187725,-0.4890908192814721,1.0156098702477672,1.2733000872608158,0.8254608647772663,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.4734001407027169,-0.6396871125376781,1.0156098702477672,-0.5147895292259912,1.2572497272036969,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2737263772967459,0.6524781768816824,0.6547758935654102,-0.5616409945799902,1.0156098702477672,0.43527966600561424,1.0915088190177085,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.5567520479514614,1.3358907145214969,1.3890894497334458,1.0013586853362653,1.0156098702477672,0.43527966600561424,-0.0803938696260547,0.9738766878418138,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.7571456119966302,1.1273936080967328,-0.01403292408563802,0.4879105676546712,1.0156098702477672,0.43527966600561424,0.6920365473577943,-0.6276770926448692,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2737263772967459,0.37803265542738224,0.3601920781645981,1.5564591329264423,-0.9498398166922812,0.43527966600561424,-0.3851093481502075,0.9738766878418138,0,0,0,1,0,1,0,0,0,1,0,0,0,0
-0.2737263772967459,-0.2765970119381385,-0.9704340145599984,0.2447006266660477,-0.9498398166922812,-0.5147895292259912,-0.5550011958880896,-0.6276770926448692,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2737263772967459,-0.2765970119381385,0.7546170459583462,0.29270772904567777,1.0156098702477672,0.43527966600561424,0.08829092993630741,2.216138310725518,0,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.2737263772967459,-0.2765970119381385,-0.4707341835944809,-2.7046051575091568,2.165324234161832,0.43527966600561424,1.4555949081698236,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,0.37803265542738224,-0.2838854279962203,-0.2312118691372577,-0.9498398166922812,-0.5147895292259912,0.2901493153096226,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,0.9007443497737282,0.991144604964568,-0.8739133443033421,0.1998745472217831,-0.5147895292259912,-1.5490288271286758,2.216138310725518,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.9457854546725772,0.6324043152213565,1.0156098702477672,2.022934898617041,0.625223834358411,-0.6276770926448692,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.4623081468691355,-0.5923446195872567,1.0156098702477672,-0.5147895292259912,1.1578547764593687,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2737263772967459,-1.7342972308017468,-1.5459365194652883,0.7574150037796491,-0.9498398166922812,-0.5147895292259912,-0.0803938696260547,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.5567520479514614,0.37803265542738224,1.3504817229129642,1.4828393215311038,-0.9498398166922812,0.43527966600561424,-0.18181058470122055,-0.6276770926448692,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.2737263772967459,0.07122866498216805,-0.9704340145599984,-0.3257689969058967,-0.9498398166922812,-0.5147895292259912,0.0545881946954466,0.9738766878418138,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7571456119966302,0.07122866498216805,0.9730999716682344,0.14114973369495068,0.1998745472217831,-0.5147895292259912,-1.860566910709022,2.216138310725518,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.6132724578476395,-0.4890908192814721,1.0156098702477672,0.43527966600561424,1.1578547764593687,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7571456119966302,1.8767545607660832,1.5233215640178297,2.2673561698907565,1.0156098702477672,2.022934898617041,0.5248786925308554,0.9738766878418138,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7571456119966302,-0.2765970119381385,-0.1382211867695431,0.046176608530946885,-0.9498398166922812,-0.5147895292259912,-0.4869923471550158,-0.6276770926448692,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-1.4482711195028988,-0.4722188301127214,-0.9498398166922812,-0.5147895292259912,-0.9987627255268772,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-0.6903471330339381,-0.4722188301127214,-0.9498398166922812,-0.5147895292259912,-0.4869923471550158,0.9738766878418138,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,1.5377992123475872,2.4408554756217677,1.0156098702477672,2.022934898617041,1.0583109936892443,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2737263772967459,0.6524781768816824,0.5816845268995176,-0.4610816204405078,1.0156098702477672,0.43527966600561424,1.0915088190177085,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.7571456119966302,0.6524781768816824,0.05237497133931394,-0.25762367763176697,1.0156098702477672,-0.5147895292259912,0.7254177400445173,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-1.7266588420215907,-1.7342972308017468,0.20488069276526344,-0.07091770040534974,-0.9498398166922812,-0.5147895292259912,-0.759446186868129,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,-0.6781322876871824,-0.2540629338454314,0.296284009890168,-0.9498398166922812,0.43527966600561424,-0.2156505670245712,-0.6276770926448692,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-1.6475893478190633,-0.08913571107282227,-0.9498398166922812,-1.6115639239909902,-0.6230796901517514,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,-0.6781322876871824,0.3485829732299301,-0.9537329899524464,1.0156098702477672,1.2733000872608158,-1.5490288271286758,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1.5567520479514614,0.37803265542738224,0.8902408060940571,0.2447006266660477,0.1998745472217831,-0.5147895292259912,-0.31727399140834583,2.216138310725518,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2737263772967459,1.3358907145214969,0.991144604964568,-0.16715004985441642,1.0156098702477672,1.2733000872608158,1.1910029416132624,-0.6276770926448692,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.7266588420215907,0.37803265542738224,-0.36004269378023984,-1.7571000184713108,1.0156098702477672,-0.5147895292259912,0.2901493153096226,0.9738766878418138,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.7266588420215907,-0.2765970119381385,-1.4723307124508354,-2.67510910941831,1.0156098702477672,-0.5147895292259912,1.1910029416132624,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.1550760625998927,0.06599398869214018,1.0156098702477672,-0.5147895292259912,0.5917922803027141,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5567520479514614,0.9007443497737282,1.5878182240290266,-0.1503528650282829,1.0156098702477672,2.022934898617041,1.0250965818872868,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-1.0919287686001746,0.5603189537374427,-0.9498398166922812,-0.5147895292259912,-0.28338225280088136,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2737263772967459,-0.6781322876871824,-0.4068807235089401,-0.4890908192814721,-0.9498398166922812,0.43527966600561424,-1.0672974159666329,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,-0.6781322876871824,-0.4068807235089401,-0.4890908192814721,-0.9498398166922812,0.43527966600561424,-1.0672974159666329,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,1.4271077225333484,0.5262349353057839,-0.9498398166922812,-0.5147895292259912,-0.8277344762202938,-0.6276770926448692,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.2737263772967459,-0.2765970119381385,0.12979515004419775,1.1276061185868531,-0.9498398166922812,-0.5147895292259912,-0.11418225349891375,-0.6276770926448692,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7571456119966302,-0.6781322876871824,-1.176348666596701,-0.13992740246486138,-0.9498398166922812,-0.5147895292259912,0.15564518477473413,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.2737263772967459,-0.2765970119381385,-0.06846456667331302,2.514367682739832,-0.9498398166922812,-0.5147895292259912,0.3237328693649899,2.216138310725518,0,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.2737263772967459,0.6524781768816824,0.5496907442018689,2.3359782239055566,1.0156098702477672,1.2733000872608158,0.7254177400445173,-0.6276770926448692,0,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.2737263772967459,0.6524781768816824,0.2657675524141315,0.8883831265048556,0.1998745472217831,1.2733000872608158,-2.0690730215378035,2.216138310725518,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,0.07122866498216805,0.1550760625998927,-1.0024970835036984,0.1998745472217831,-0.5147895292259912,-1.4110347063003776,0.9738766878418138,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,0.6524781768816824,1.122465813458437,0.19552979887174302,1.0156098702477672,0.43527966600561424,-0.6912279727353967,-0.6276770926448692,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-1.0712635172331595,2.2188659784211286,-0.9498398166922812,-0.5147895292259912,-0.5550011958880896,-0.6276770926448692,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.2737263772967459,0.6524781768816824,0.5710655406651044,0.4920162840947834,-0.9498398166922812,0.43527966600561424,0.2565487870033428,0.9738766878418138,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.2737263772967459,-1.7342972308017468,-0.26892953620170196,-0.8029422275466246,0.1998745472217831,-0.5147895292259912,-1.0672974159666329,0.9738766878418138,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-1.7266588420215907,-0.2765970119381385,-1.0102772405367335,-1.473456816429538,-0.9498398166922812,0.43527966600561424,0.4913966249186125,0.9738766878418138,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7571456119966302,0.6524781768816824,1.3033481675200125,1.9494896373981976,1.0156098702477672,2.022934898617041,0.6920365473577943,0.9738766878418138,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.5567520479514614,-0.2765970119381385,0.21717774737693124,0.7889353794021066,1.0156098702477672,-0.5147895292259912,-0.9645218574823258,0.9738766878418138,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.5389341464895219,0.4371015078476288,1.0156098702477672,0.43527966600561424,0.4578976855155351,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.2737263772967459,-0.2765970119381385,-0.9704340145599984,-1.0648529781987452,-0.9498398166922812,-1.6115639239909902,-2.243329068464502,2.216138310725518,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,-0.2765970119381385,-0.4707341835944809,0.8181979038816596,-0.9498398166922812,-0.5147895292259912,0.3237328693649899,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.2737263772967459,-0.2765970119381385,0.2777682912956709,-0.23853864096109745,-0.9498398166922812,-0.5147895292259912,0.02086836448289809,-0.6276770926448692,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,1.3737181138974988,1.1711273830353133,1.0156098702477672,1.2733000872608158,1.0250965818872868,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.2737263772967459,1.5289288838457769,2.13213414354244,-0.15102093635635633,1.0156098702477672,0.43527966600561424,-2.4180430818754823,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,1.5289288838457769,-0.3911699553165718,-2.6281314892080965,2.165324234161832,0.43527966600561424,1.3234305627727505,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.7266588420215907,-1.7342972308017468,-1.8642605975681128,-0.058345010328786334,-0.9498398166922812,-1.6115639239909902,-0.8619049441218177,0.9738766878418138,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7571456119966302,0.07122866498216805,-0.4226912432785594,0.4335698747507529,-0.9498398166922812,-1.6115639239909902,-0.6912279727353967,-0.6276770926448692,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.7571456119966302,-1.7342972308017468,-0.36004269378023984,-1.220124011847793,0.1998745472217831,-0.5147895292259912,-1.5490288271286758,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,0.6524781768816824,0.6341106421983951,-0.1236670158780334,-0.9498398166922812,0.43527966600561424,-0.2156505670245712,-0.6276770926448692,0,0,1,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,0.07122866498216805,-0.6206880873778119,0.36287955287006346,-0.9498398166922812,-0.5147895292259912,0.558343905338595,-0.6276770926448692,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.7266588420215907,-1.7342972308017468,-2.19677359439305,-0.2312118691372577,-0.9498398166922812,-1.6115639239909902,-0.5890317284145226,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7571456119966302,-0.2765970119381385,0.3015976453734573,-0.6699006819112641,0.1998745472217831,-0.5147895292259912,-1.5835721606357909,2.216138310725518,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-0.2737263772967459,0.37803265542738224,1.11392327163867,0.5198730156389053,1.0156098702477672,1.2733000872608158,0.6586385844153766,-0.6276770926448692,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.7571456119966302,0.9007443497737282,0.9730999716682344,1.3060074090425715,0.1998745472217831,0.43527966600561424,-1.9299963100628608,-0.6276770926448692,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.2737263772967459,0.37803265542738224,0.3015976453734573,0.2107890877566382,-0.9498398166922812,0.43527966600561424,-0.11418225349891375,-0.6276770926448692,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.7571456119966302,0.37803265542738224,0.3717473123489399,0.3122663078543867,-0.9498398166922812,0.43527966600561424,0.2565487870033428,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.5567520479514614,1.5289288838457769,0.5496907442018689,-0.5004516700831658,1.0156098702477672,-0.5147895292259912,-1.5145034335514065,2.216138310725518,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7571456119966302,0.6524781768816824,0.2657675524141315,-0.6991319516355908,1.0156098702477672,-0.5147895292259912,1.124690074430167,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.2737263772967459,-0.2765970119381385,-1.4008382854005743,0.15341615999365146,-0.9498398166922812,-0.5147895292259912,0.5248786925308554,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7571456119966302,0.37803265542738224,0.1925226103373944,0.43401181142688783,-0.9498398166922812,0.43527966600561424,0.5248786925308554,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.2737263772967459,0.6524781768816824,0.1925226103373944,-1.5954445826038333,1.0156098702477672,0.43527966600561424,1.4555949081698236,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.7571456119966302,1.5289288838457769,0.3485829732299301,-1.6010217047844648,2.165324234161832,1.2733000872608158,1.1578547764593687,-0.6276770926448692,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2737263772967459,-0.2765970119381385,-0.85459226748411,1.273921385486508,-0.9498398166922812,-0.5147895292259912,-0.4869923471550158,0.9738766878418138,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7571456119966302,-0.2765970119381385,0.20488069276526344,0.14711584525373872,-0.9498398166922812,-0.5147895292259912,-0.0803938696260547,-0.6276770926448692,0,0,0,0,0,1,0,0,0,0,1,0,0,0
